amfi_code,date,nav
125497,2023-07-31,707.905
125497,2023-08-01,703.5637
125497,2023-08-02,705.3183
125497,2023-08-03,693.6714
125497,2023-08-04,687.2204
125497,2023-08-07,696.9721
125497,2023-08-08,691.6466
125497,2023-08-09,699.6337
125497,2023-08-10,702.1918
125497,2023-08-11,691.433
125497,2023-08-14,695.6768
125497,2023-08-15,695.3139
125497,2023-08-16,692.8838
125497,2023-08-17,694.7406
125497,2023-08-18,698.0148
125497,2023-08-21,702.7467
125497,2023-08-22,710.4536
125497,2023-08-23,713.3834
125497,2023-08-24,705.1446
125497,2023-08-25,702.5676
125497,2023-08-28,721.4137
125497,2023-08-29,726.4125
125497,2023-08-30,742.1334
125497,2023-08-31,751.7106
125497,2023-09-01,753.7041
125497,2023-09-04,756.1002
125497,2023-09-05,756.2463
125497,2023-09-06,745.1287
125497,2023-09-07,745.6319
125497,2023-09-08,754.0246
125497,2023-09-11,750.4347
125497,2023-09-12,753.5546
125497,2023-09-13,759.6272
125497,2023-09-14,753.9462
125497,2023-09-15,751.3388
125497,2023-09-18,745.0084
125497,2023-09-19,740.0077
125497,2023-09-20,732.0295
125497,2023-09-21,726.6141
125497,2023-09-22,736.1469
125497,2023-09-25,730.6042
125497,2023-09-26,731.7969
125497,2023-09-27,728.9346
125497,2023-09-28,736.9326
125497,2023-09-29,745.8882
125497,2023-10-02,751.9817
125497,2023-10-03,754.4038
125497,2023-10-04,753.2565
125497,2023-10-05,745.7649
125497,2023-10-06,759.0492
125497,2023-10-09,754.3698
125497,2023-10-10,759.1895
125497,2023-10-11,766.7124
125497,2023-10-12,763.3606
125497,2023-10-13,770.7783
125497,2023-10-16,776.3911
125497,2023-10-17,788.7201
125497,2023-10-18,785.8674
125497,2023-10-19,777.4068
125497,2023-10-20,774.3482
125497,2023-10-23,776.1761
125497,2023-10-24,776.9754
125497,2023-10-25,774.6836
125497,2023-10-26,762.1421
125497,2023-10-27,765.706
125497,2023-10-30,779.5435
125497,2023-10-31,783.1457
125497,2023-11-01,787.7704
125497,2023-11-02,792.1661
125497,2023-11-03,795.355
125497,2023-11-06,802.3307
125497,2023-11-07,805.5487
125497,2023-11-08,803.7449
125497,2023-11-09,798.5343
125497,2023-11-10,797.194
125497,2023-11-13,799.8181
125497,2023-11-14,798.0032
125497,2023-11-15,800.6314
125497,2023-11-16,804.1529
125497,2023-11-17,810.5016
125497,2023-11-20,820.146
125497,2023-11-21,821.1339
125497,2023-11-22,812.1366
125497,2023-11-23,810.0864
125497,2023-11-24,810.8194
125497,2023-11-27,798.2096
125497,2023-11-28,808.4623
125497,2023-11-29,809.8957
125497,2023-11-30,813.0435
125497,2023-12-01,823.3186
125497,2023-12-04,819.1784
125497,2023-12-05,823.7609
125497,2023-12-06,823.3878
125497,2023-12-07,822.4763
125497,2023-12-08,817.3157
125497,2023-12-11,829.838
125497,2023-12-12,827.5212
125497,2023-12-13,833.0714
125497,2023-12-14,819.8318
125497,2023-12-15,828.8354
125497,2023-12-18,836.9942
125497,2023-12-19,838.146
125497,2023-12-20,836.9018
125497,2023-12-21,840.2927
125497,2023-12-22,857.869
125497,2023-12-25,845.0679
125497,2023-12-26,851.3554
125497,2023-12-27,844.974
125497,2023-12-28,845.2615
125497,2023-12-29,843.8509
125497,2024-01-01,841.1031
125497,2024-01-02,841.4595
125497,2024-01-03,833.5146
125497,2024-01-04,841.5485
125497,2024-01-05,828.765
125497,2024-01-08,833.1493
125497,2024-01-09,831.1821
125497,2024-01-10,823.0675
125497,2024-01-11,824.9633
125497,2024-01-12,814.133
125497,2024-01-15,814.8385
125497,2024-01-16,805.0925
125497,2024-01-17,808.7914
125497,2024-01-18,802.6389
125497,2024-01-19,799.8653
125497,2024-01-22,802.3554
125497,2024-01-23,797.3186
125497,2024-01-24,797.3223
125497,2024-01-25,787.1542
125497,2024-01-26,791.9544
125497,2024-01-29,804.7927
125497,2024-01-30,825.2824
125497,2024-01-31,826.3724
125497,2024-02-01,832.5662
125497,2024-02-02,820.0169
125497,2024-02-05,831.3856
125497,2024-02-06,837.5284
125497,2024-02-07,834.3919
125497,2024-02-08,843.981
125497,2024-02-09,842.5235
125497,2024-02-12,839.5601
125497,2024-02-13,843.522
125497,2024-02-14,836.0797
125497,2024-02-15,844.0821
125497,2024-02-16,836.6892
125497,2024-02-19,829.4044
125497,2024-02-20,823.2016
125497,2024-02-21,829.1616
125497,2024-02-22,825.0892
125497,2024-02-23,815.7592
125497,2024-02-26,811.832
125497,2024-02-27,812.0215
125497,2024-02-28,804.0226
125497,2024-02-29,796.3083
125497,2024-03-01,811.693
125497,2024-03-04,805.9717
125497,2024-03-05,804.0935
125497,2024-03-06,801.907
125497,2024-03-07,799.3449
125497,2024-03-08,804.1519
125497,2024-03-11,811.3227
125497,2024-03-12,809.554
125497,2024-03-13,801.1872
125497,2024-03-14,810.661
125497,2024-03-15,810.3976
125497,2024-03-18,823.2837
125497,2024-03-19,807.5561
125497,2024-03-20,809.3664
125497,2024-03-21,823.6026
125497,2024-03-22,821.4643
125497,2024-03-25,820.2554
125497,2024-03-26,822.8202
125497,2024-03-27,819.1978
125497,2024-03-28,817.3678
125497,2024-03-29,815.3568
125497,2024-04-01,811.276
125497,2024-04-02,820.5392
125497,2024-04-03,824.3077
125497,2024-04-04,826.558
125497,2024-04-05,832.9028
125497,2024-04-08,831.392
125497,2024-04-09,826.1608
125497,2024-04-10,822.2057
125497,2024-04-11,822.6429
125497,2024-04-12,815.4146
125497,2024-04-15,812.244
125497,2024-04-16,808.9725
125497,2024-04-17,824.6983
125497,2024-04-18,805.1839
125497,2024-04-19,804.3243
125497,2024-04-22,817.0804
125497,2024-04-23,818.381
125497,2024-04-24,824.262
125497,2024-04-25,825.4136
125497,2024-04-26,820.9935
125497,2024-04-29,805.3357
125497,2024-04-30,807.2126
125497,2024-05-01,802.1236
125497,2024-05-02,796.8929
125497,2024-05-03,793.8031
125497,2024-05-06,806.5288
125497,2024-05-07,824.242
125497,2024-05-08,826.2485
125497,2024-05-09,823.2934
125497,2024-05-10,815.2105
125497,2024-05-13,819.0084
125497,2024-05-14,832.4174
125497,2024-05-15,831.0322
125497,2024-05-16,814.198
125497,2024-05-17,819.4462
125497,2024-05-20,827.0251
125497,2024-05-21,815.9598
125497,2024-05-22,817.6525
125497,2024-05-23,821.3363
125497,2024-05-24,821.2305
125497,2024-05-27,815.944
125497,2024-05-28,823.7123
125497,2024-05-29,821.2107
125497,2024-05-30,810.9428
125497,2024-05-31,796.8279
125497,2024-06-03,806.1536
125497,2024-06-04,810.968
125497,2024-06-05,812.0162
125497,2024-06-06,809.2868
125497,2024-06-07,805.9356
125497,2024-06-10,798.7377
125497,2024-06-11,796.1148
125497,2024-06-12,781.771
125497,2024-06-13,777.1134
125497,2024-06-14,775.3852
125497,2024-06-17,779.9692
125497,2024-06-18,780.097
125497,2024-06-19,785.9905
125497,2024-06-20,795.8087
125497,2024-06-21,803.6846
125497,2024-06-24,807.4428
125497,2024-06-25,807.944
125497,2024-06-26,801.3989
125497,2024-06-27,807.0619
125497,2024-06-28,819.5294
125497,2024-07-01,822.4299
125497,2024-07-02,836.8859
125497,2024-07-03,826.1277
125497,2024-07-04,818.1833
125497,2024-07-05,824.8029
125497,2024-07-08,827.1542
125497,2024-07-09,837.2256
125497,2024-07-10,837.5433
125497,2024-07-11,831.5854
125497,2024-07-12,830.4487
125497,2024-07-15,819.7218
125497,2024-07-16,812.0222
125497,2024-07-17,819.4388
125497,2024-07-18,826.1967
125497,2024-07-19,829.2736
125497,2024-07-22,817.203
125497,2024-07-23,815.0444
125497,2024-07-24,806.7025
125497,2024-07-25,815.537
125497,2024-07-26,811.7682
125497,2024-07-29,804.4471
125497,2024-07-30,805.0738
125497,2024-07-31,800.9545
125497,2024-08-01,811.9229
125497,2024-08-02,807.0946
125497,2024-08-05,797.6076
125497,2024-08-06,783.0102
125497,2024-08-07,783.2015
125497,2024-08-08,779.7319
125497,2024-08-09,770.3649
125497,2024-08-12,778.8887
125497,2024-08-13,783.8899
125497,2024-08-14,784.0992
125497,2024-08-15,794.0002
125497,2024-08-16,799.0652
125497,2024-08-19,793.6968
125497,2024-08-20,786.8616
125497,2024-08-21,792.9674
125497,2024-08-22,796.1548
125497,2024-08-23,797.759
125497,2024-08-26,792.2342
125497,2024-08-27,796.9042
125497,2024-08-28,792.0206
125497,2024-08-29,791.7169
125497,2024-08-30,802.2984
125497,2024-09-02,798.0478
125497,2024-09-03,787.4595
125497,2024-09-04,780.5862
125497,2024-09-05,787.8675
125497,2024-09-06,790.0469
125497,2024-09-09,789.5567
125497,2024-09-10,786.4253
125497,2024-09-11,790.2063
125497,2024-09-12,784.7157
125497,2024-09-13,787.24
125497,2024-09-16,782.5829
125497,2024-09-17,776.8126
125497,2024-09-18,772.8562
125497,2024-09-19,770.6991
125497,2024-09-20,770.7648
125497,2024-09-23,772.7655
125497,2024-09-24,748.4192
125497,2024-09-25,743.4907
125497,2024-09-26,741.31
125497,2024-09-27,751.6029
125497,2024-09-30,744.8622
125497,2024-10-01,746.3173
125497,2024-10-02,756.6128
125497,2024-10-03,748.2882
125497,2024-10-04,751.2802
125497,2024-10-07,746.3683
125497,2024-10-08,743.4374
125497,2024-10-09,738.5713
125497,2024-10-10,734.1983
125497,2024-10-11,752.424
125497,2024-10-14,758.4397
125497,2024-10-15,766.2401
125497,2024-10-16,769.9692
125497,2024-10-17,759.5305
125497,2024-10-18,762.574
125497,2024-10-21,770.2212
125497,2024-10-22,764.8405
125497,2024-10-23,771.7777
125497,2024-10-24,776.9874
125497,2024-10-25,790.19
125497,2024-10-28,787.6902
125497,2024-10-29,780.5047
125497,2024-10-30,778.4209
125497,2024-10-31,788.7455
125497,2024-11-01,776.5295
125497,2024-11-04,762.8864
125497,2024-11-05,763.882
125497,2024-11-06,761.2988
125497,2024-11-07,761.7436
125497,2024-11-08,768.517
125497,2024-11-11,765.1756
125497,2024-11-12,753.0284
125497,2024-11-13,767.1247
125497,2024-11-14,760.8
125497,2024-11-15,754.1163
125497,2024-11-18,761.8856
125497,2024-11-19,759.6983
125497,2024-11-20,759.6655
125497,2024-11-21,763.3006
125497,2024-11-22,771.0275
125497,2024-11-25,769.1601
125497,2024-11-26,779.9421
125497,2024-11-27,765.7836
125497,2024-11-28,771.3299
125497,2024-11-29,766.0352
125497,2024-12-02,775.7624
125497,2024-12-03,777.1356
125497,2024-12-04,772.936
125497,2024-12-05,777.8688
125497,2024-12-06,784.4249
125497,2024-12-09,789.2852
125497,2024-12-10,782.5537
125497,2024-12-11,779.6225
125497,2024-12-12,779.9967
125497,2024-12-13,780.1153
125497,2024-12-16,785.6958
125497,2024-12-17,772.2558
125497,2024-12-18,774.9358
125497,2024-12-19,773.3554
125497,2024-12-20,768.0537
125497,2024-12-23,763.4346
125497,2024-12-24,762.3847
125497,2024-12-25,738.934
125497,2024-12-26,734.7568
125497,2024-12-27,729.4797
125497,2024-12-30,733.2936
125497,2024-12-31,728.4784
125497,2025-01-01,727.4728
125497,2025-01-02,737.8158
125497,2025-01-03,744.6984
125497,2025-01-06,751.0352
125497,2025-01-07,748.1174
125497,2025-01-08,752.0967
125497,2025-01-09,750.9342
125497,2025-01-10,750.0235
125497,2025-01-13,753.1267
125497,2025-01-14,749.5585
125497,2025-01-15,759.8851
125497,2025-01-16,759.2043
125497,2025-01-17,763.7498
125497,2025-01-20,774.0166
125497,2025-01-21,781.494
125497,2025-01-22,772.2419
125497,2025-01-23,775.6779
125497,2025-01-24,781.9227
125497,2025-01-27,788.5038
125497,2025-01-28,781.2028
125497,2025-01-29,777.09
125497,2025-01-30,784.3404
125497,2025-01-31,779.4908
125497,2025-02-03,777.8345
125497,2025-02-04,789.1272
125497,2025-02-05,789.2016
125497,2025-02-06,784.564
125497,2025-02-07,778.9168
125497,2025-02-10,781.6088
125497,2025-02-11,772.8717
125497,2025-02-12,771.5856
125497,2025-02-13,774.2558
125497,2025-02-14,783.5819
125497,2025-02-17,788.6153
125497,2025-02-18,784.069
125497,2025-02-19,792.6689
125497,2025-02-20,790.9858
125497,2025-02-21,782.8163
125497,2025-02-24,782.0328
125497,2025-02-25,792.4235
125497,2025-02-26,793.9886
125497,2025-02-27,794.486
125497,2025-02-28,806.4566
125497,2025-03-03,796.7514
125497,2025-03-04,788.1754
125497,2025-03-05,777.4241
125497,2025-03-06,780.3858
125497,2025-03-07,781.9358
125497,2025-03-10,793.0562
125497,2025-03-11,795.171
125497,2025-03-12,792.7507
125497,2025-03-13,793.1723
125497,2025-03-14,794.4058
125497,2025-03-17,783.1833
125497,2025-03-18,802.5431
125497,2025-03-19,806.647
125497,2025-03-20,808.5594
125497,2025-03-21,813.3775
125497,2025-03-24,818.9046
125497,2025-03-25,818.3122
125497,2025-03-26,814.1892
125497,2025-03-27,818.9273
125497,2025-03-28,822.1417
125497,2025-03-31,816.7117
125497,2025-04-01,827.4235
125497,2025-04-02,829.995
125497,2025-04-03,835.7855
125497,2025-04-04,846.5451
125497,2025-04-07,847.1454
125497,2025-04-08,849.9551
125497,2025-04-09,856.4904
125497,2025-04-10,851.4717
125497,2025-04-11,852.3173
125497,2025-04-14,853.7018
125497,2025-04-15,846.9708
125497,2025-04-16,864.9068
125497,2025-04-17,854.6794
125497,2025-04-18,845.3867
125497,2025-04-21,855.6833
125497,2025-04-22,861.5272
125497,2025-04-23,854.2077
125497,2025-04-24,859.2381
125497,2025-04-25,870.8826
125497,2025-04-28,871.0994
125497,2025-04-29,891.755
125497,2025-04-30,878.7518
125497,2025-05-01,884.6016
125497,2025-05-02,894.2103
125497,2025-05-05,901.7324
125497,2025-05-06,900.5732
125497,2025-05-07,898.7329
125497,2025-05-08,902.7257
125497,2025-05-09,909.7127
125497,2025-05-12,915.0311
125497,2025-05-13,923.9393
125497,2025-05-14,916.1468
125497,2025-05-15,914.7802
125497,2025-05-16,907.696
125497,2025-05-19,905.0771
125497,2025-05-20,913.6883
125497,2025-05-21,915.0307
125497,2025-05-22,936.7944
125497,2025-05-23,938.8779
125497,2025-05-26,939.857
125497,2025-05-27,941.223
125497,2025-05-28,936.4264
125497,2025-05-29,936.4319
125497,2025-05-30,946.2803
125497,2025-06-02,947.7207
125497,2025-06-03,941.5976
125497,2025-06-04,934.4288
125497,2025-06-05,931.2063
125497,2025-06-06,932.294
125497,2025-06-09,942.6457
125497,2025-06-10,932.048
125497,2025-06-11,929.9024
125497,2025-06-12,931.5671
125497,2025-06-13,917.0961
125497,2025-06-16,910.8485
125497,2025-06-17,905.8705
125497,2025-06-18,899.9979
125497,2025-06-19,901.9875
125497,2025-06-20,901.1759
125497,2025-06-23,897.2362
125497,2025-06-24,901.0938
125497,2025-06-25,915.3635
125497,2025-06-26,929.1722
125497,2025-06-27,914.0202
125497,2025-06-30,919.1578
125497,2025-07-01,918.1894
125497,2025-07-02,919.9211
125497,2025-07-03,917.1686
125497,2025-07-04,918.5939
125497,2025-07-07,920.296
125497,2025-07-08,916.0815
125497,2025-07-09,909.3372
125497,2025-07-10,906.2133
125497,2025-07-11,908.5561
125497,2025-07-14,913.8396
125497,2025-07-15,921.2181
125497,2025-07-16,917.6851
125497,2025-07-17,920.4599
125497,2025-07-18,928.7855
125497,2025-07-21,938.8665
125497,2025-07-22,938.8637
125497,2025-07-23,937.5197
125497,2025-07-24,939.5858
125497,2025-07-25,930.587
125497,2025-07-28,929.4788
125497,2025-07-29,936.0852
125497,2025-07-30,941.8856
125497,2025-07-31,940.1281
125497,2025-08-01,942.421
125497,2025-08-04,936.0747
125497,2025-08-05,942.3864
125497,2025-08-06,942.2257
125497,2025-08-07,940.4205
125497,2025-08-08,937.9089
125497,2025-08-11,937.8725
125497,2025-08-12,934.6574
125497,2025-08-13,940.5833
125497,2025-08-14,937.7937
125497,2025-08-15,951.5521
125497,2025-08-18,964.4252
125497,2025-08-19,957.3657
125497,2025-08-20,958.4488
125497,2025-08-21,953.4564
125497,2025-08-22,951.2043
125497,2025-08-25,968.6511
125497,2025-08-26,966.5256
125497,2025-08-27,970.1014
125497,2025-08-28,975.2467
125497,2025-08-29,967.1771
125497,2025-09-01,960.4061
125497,2025-09-02,950.7356
125497,2025-09-03,943.8227
125497,2025-09-04,920.8704
125497,2025-09-05,925.7812
125497,2025-09-08,943.1922
125497,2025-09-09,944.91
125497,2025-09-10,933.6627
125497,2025-09-11,928.864
125497,2025-09-12,925.5899
125497,2025-09-15,917.7939
125497,2025-09-16,925.2601
125497,2025-09-17,932.3764
125497,2025-09-18,923.3998
125497,2025-09-19,929.803
125497,2025-09-22,942.894
125497,2025-09-23,959.3431
125497,2025-09-24,984.4011
125497,2025-09-25,977.1053
125497,2025-09-26,1002.2649
125497,2025-09-29,999.6545
125497,2025-09-30,994.958
125497,2025-10-01,998.347
125497,2025-10-02,993.7478
125497,2025-10-03,997.7658
125497,2025-10-06,986.7261
125497,2025-10-07,985.1587
125497,2025-10-08,996.9059
125497,2025-10-09,996.9185
125497,2025-10-10,998.6792
125497,2025-10-13,1003.3914
125497,2025-10-14,1014.3274
125497,2025-10-15,1000.1439
125497,2025-10-16,1005.8317
125497,2025-10-17,1003.9738
125497,2025-10-20,1005.9691
125497,2025-10-21,1015.9409
125497,2025-10-22,1005.8161
125497,2025-10-23,997.3879
125497,2025-10-24,981.014
125497,2025-10-27,976.7781
125497,2025-10-28,988.8164
125497,2025-10-29,988.2751
125497,2025-10-30,977.1676
125497,2025-10-31,973.4931
125497,2025-11-03,961.2984
125497,2025-11-04,952.2976
125497,2025-11-05,956.0617
125497,2025-11-06,946.7033
125497,2025-11-07,956.5319
125497,2025-11-10,956.4254
125497,2025-11-11,957.6416
125497,2025-11-12,955.7864
125497,2025-11-13,962.8197
125497,2025-11-14,969.993
125497,2025-11-17,973.3655
125497,2025-11-18,978.7307
125497,2025-11-19,977.4058
125497,2025-11-20,982.5975
125497,2025-11-21,980.1794
125497,2025-11-24,980.7045
125497,2025-11-25,978.8368
125497,2025-11-26,975.4008
125497,2025-11-27,969.9912
125497,2025-11-28,974.5029
125497,2025-12-01,986.3407
125497,2025-12-02,997.0948
125497,2025-12-03,986.615
125497,2025-12-04,998.4114
125497,2025-12-05,996.1276
125497,2025-12-08,1001.9358
125497,2025-12-09,994.4731
125497,2025-12-10,996.2329
125497,2025-12-11,999.5086
125497,2025-12-12,987.0164
125497,2025-12-15,992.8374
125497,2025-12-16,1005.2111
125497,2025-12-17,1004.1819
125497,2025-12-18,1016.8245
125497,2025-12-19,1015.6487
125497,2025-12-22,1023.8152
125497,2025-12-23,1004.496
125497,2025-12-24,1026.6832
125497,2025-12-25,1040.8503
125497,2025-12-26,1038.7766
125497,2025-12-29,1021.393
125497,2025-12-30,1024.5192
125497,2025-12-31,1012.0774
125497,2026-01-01,1016.5802
125497,2026-01-02,1020.8032
125497,2026-01-05,1012.8855
125497,2026-01-06,1023.4764
125497,2026-01-07,1031.3055
125497,2026-01-08,1040.7559
125497,2026-01-09,1041.3743
125497,2026-01-12,1028.9855
125497,2026-01-13,1038.4335
125497,2026-01-14,1036.4949
125497,2026-01-15,1024.3967
125497,2026-01-16,1037.2196
125497,2026-01-19,1057.1478
125497,2026-01-20,1057.3086
125497,2026-01-21,1078.1905
125497,2026-01-22,1079.6159
125497,2026-01-23,1076.5548
125497,2026-01-26,1071.138
125497,2026-01-27,1087.2758
125497,2026-01-28,1080.3779
125497,2026-01-29,1087.9675
125497,2026-01-30,1083.1742
125497,2026-02-02,1079.3426
125497,2026-02-03,1089.7561
125497,2026-02-04,1086.6702
125497,2026-02-05,1083.3565
125497,2026-02-06,1094.7986
125497,2026-02-09,1110.9039
125497,2026-02-10,1117.8145
125497,2026-02-11,1111.9518
125497,2026-02-12,1107.5269
125497,2026-02-13,1108.8797
125497,2026-02-16,1112.5964
125497,2026-02-17,1103.5146
125497,2026-02-18,1111.1468
125497,2026-02-19,1112.5589
125497,2026-02-20,1096.4168
125497,2026-02-23,1088.0324
125497,2026-02-24,1083.7647
125497,2026-02-25,1083.6274
125497,2026-02-26,1102.4025
125497,2026-02-27,1105.2905
125497,2026-03-02,1097.6913
125497,2026-03-03,1100.3968
125497,2026-03-04,1097.5512
125497,2026-03-05,1101.2672
125497,2026-03-06,1107.4915
125497,2026-03-09,1119.943
125497,2026-03-10,1120.2809
125497,2026-03-11,1137.1779
125497,2026-03-12,1146.9125
125497,2026-03-13,1140.3673
125497,2026-03-16,1163.41
125497,2026-03-17,1167.372
125497,2026-03-18,1159.4037
125497,2026-03-19,1177.0355
125497,2026-03-20,1199.4212
125497,2026-03-23,1199.6907
125497,2026-03-24,1194.99
125497,2026-03-25,1193.7905
125497,2026-03-26,1201.959
125497,2026-03-27,1216.2085
125497,2026-03-30,1222.9737
125497,2026-03-31,1224.703
125497,2026-04-01,1241.6305
125497,2026-04-02,1238.8485
125497,2026-04-03,1250.8084
125497,2026-04-06,1248.2786
125497,2026-04-07,1253.6792
125497,2026-04-08,1253.0705
125497,2026-04-09,1253.0997
125497,2026-04-10,1249.5805
125497,2026-04-13,1265.1419
125497,2026-04-14,1257.6392
125497,2026-04-15,1250.1005
125497,2026-04-16,1274.3615
125497,2026-04-17,1286.0621
125497,2026-04-20,1259.9425
125497,2026-04-21,1254.3241
125497,2026-04-22,1235.0759
125497,2026-04-23,1225.396
125497,2026-04-24,1192.5583
125497,2026-04-27,1191.733
125497,2026-04-28,1180.4001
125497,2026-04-29,1181.6333
125497,2026-04-30,1165.4197
125497,2026-05-01,1166.874
125497,2026-05-04,1163.2119
125497,2026-05-05,1179.3305
125497,2026-05-06,1194.7175
125497,2026-05-07,1203.6417
125497,2026-05-08,1200.7989
125497,2026-05-11,1222.6399
125497,2026-05-12,1206.6305
125497,2026-05-13,1192.4016
125497,2026-05-14,1192.1357
125497,2026-05-15,1216.6985
125497,2026-05-18,1215.156
125497,2026-05-19,1213.8198
125497,2026-05-20,1199.1005
125497,2026-05-21,1209.7695
125497,2026-05-22,1220.6115
125497,2026-05-25,1229.7696
125497,2026-05-26,1223.5953
125497,2026-05-27,1216.6203
125497,2026-05-28,1203.4452
125497,2026-05-29,1204.9571
125498,2022-01-03,117.5969
125498,2022-01-04,117.0077
125498,2022-01-05,116.4011
125498,2022-01-06,116.0861
125498,2022-01-07,114.6164
125498,2022-01-10,112.3772
125498,2022-01-11,113.8787
125498,2022-01-12,111.4694
125498,2022-01-13,111.8753
125498,2022-01-14,113.1451
125498,2022-01-17,111.2718
125498,2022-01-18,110.1219
125498,2022-01-19,111.808
125498,2022-01-20,112.5993
125498,2022-01-21,111.8459
125498,2022-01-24,113.5435
125498,2022-01-25,115.2728
125498,2022-01-26,115.7227
125498,2022-01-27,114.5598
125498,2022-01-28,114.0713
125498,2022-01-31,114.5402
125498,2022-02-01,114.359
125498,2022-02-02,115.7295
125498,2022-02-03,113.7065
125498,2022-02-04,111.7664
125498,2022-02-07,112.0842
125498,2022-02-08,111.5019
125498,2022-02-09,110.7429
125498,2022-02-10,108.4972
125498,2022-02-11,108.5958
125498,2022-02-14,108.6005
125498,2022-02-15,109.5271
125498,2022-02-16,109.6914
125498,2022-02-17,109.5914
125498,2022-02-18,111.2211
125498,2022-02-21,109.5615
125498,2022-02-22,110.3416
125498,2022-02-23,108.2295
125498,2022-02-24,107.2212
125498,2022-02-25,105.7475
125498,2022-02-28,106.8139
125498,2022-03-01,106.8023
125498,2022-03-02,106.8571
125498,2022-03-03,105.5222
125498,2022-03-04,105.2153
125498,2022-03-07,104.3286
125498,2022-03-08,104.8792
125498,2022-03-09,103.7124
125498,2022-03-10,105.4475
125498,2022-03-11,103.4235
125498,2022-03-14,102.4991
125498,2022-03-15,104.6481
125498,2022-03-16,104.1747
125498,2022-03-17,102.6173
125498,2022-03-18,102.9561
125498,2022-03-21,102.4411
125498,2022-03-22,101.4897
125498,2022-03-23,100.2349
125498,2022-03-24,103.6816
125498,2022-03-25,103.4397
125498,2022-03-28,101.1512
125498,2022-03-29,103.0453
125498,2022-03-30,103.8718
125498,2022-03-31,102.9927
125498,2022-04-01,101.9176
125498,2022-04-04,102.8118
125498,2022-04-05,102.5776
125498,2022-04-06,100.3077
125498,2022-04-07,102.5456
125498,2022-04-08,102.0832
125498,2022-04-11,103.9971
125498,2022-04-12,105.6719
125498,2022-04-13,104.4839
125498,2022-04-14,105.8553
125498,2022-04-15,105.1041
125498,2022-04-18,102.8512
125498,2022-04-19,102.3989
125498,2022-04-20,102.9568
125498,2022-04-21,102.4573
125498,2022-04-22,102.1503
125498,2022-04-25,103.628
125498,2022-04-26,103.8302
125498,2022-04-27,102.8568
125498,2022-04-28,103.7947
125498,2022-04-29,104.1108
125498,2022-05-02,101.0838
125498,2022-05-03,101.6719
125498,2022-05-04,102.2188
125498,2022-05-05,102.3124
125498,2022-05-06,103.48
125498,2022-05-09,102.7198
125498,2022-05-10,103.2039
125498,2022-05-11,101.3547
125498,2022-05-12,101.9185
125498,2022-05-13,104.3994
125498,2022-05-16,103.2333
125498,2022-05-17,102.3678
125498,2022-05-18,101.5701
125498,2022-05-19,101.7969
125498,2022-05-20,100.5777
125498,2022-05-23,101.1543
125498,2022-05-24,102.2537
125498,2022-05-25,102.9792
125498,2022-05-26,100.8905
125498,2022-05-27,102.1683
125498,2022-05-30,103.3908
125498,2022-05-31,104.4936
125498,2022-06-01,105.0318
125498,2022-06-02,105.3801
125498,2022-06-03,106.7623
125498,2022-06-06,109.3224
125498,2022-06-07,108.1554
125498,2022-06-08,109.634
125498,2022-06-09,109.5949
125498,2022-06-10,109.4987
125498,2022-06-13,107.5759
125498,2022-06-14,107.2822
125498,2022-06-15,106.0808
125498,2022-06-16,105.5647
125498,2022-06-17,104.2566
125498,2022-06-20,103.7679
125498,2022-06-21,103.3344
125498,2022-06-22,103.524
125498,2022-06-23,101.6109
125498,2022-06-24,99.9354
125498,2022-06-27,100.437
125498,2022-06-28,99.5501
125498,2022-06-29,100.9067
125498,2022-06-30,101.2474
125498,2022-07-01,102.0542
125498,2022-07-04,103.862
125498,2022-07-05,103.5475
125498,2022-07-06,102.9074
125498,2022-07-07,104.0568
125498,2022-07-08,104.764
125498,2022-07-11,104.5999
125498,2022-07-12,106.4283
125498,2022-07-13,106.2299
125498,2022-07-14,106.3433
125498,2022-07-15,106.4421
125498,2022-07-18,105.3291
125498,2022-07-19,105.4981
125498,2022-07-20,107.349
125498,2022-07-21,107.9951
125498,2022-07-22,108.1081
125498,2022-07-25,107.9718
125498,2022-07-26,108.4734
125498,2022-07-27,109.5251
125498,2022-07-28,110.4011
125498,2022-07-29,110.0377
125498,2022-08-01,110.5408
125498,2022-08-02,111.2526
125498,2022-08-03,109.9937
125498,2022-08-04,110.2898
125498,2022-08-05,107.5459
125498,2022-08-08,108.2418
125498,2022-08-09,109.1743
125498,2022-08-10,110.2298
125498,2022-08-11,109.7839
125498,2022-08-12,110.2651
125498,2022-08-15,112.2361
125498,2022-08-16,114.2285
125498,2022-08-17,114.2657
125498,2022-08-18,114.5336
125498,2022-08-19,116.145
125498,2022-08-22,114.1543
125498,2022-08-23,113.7905
125498,2022-08-24,115.7021
125498,2022-08-25,117.1395
125498,2022-08-26,117.7378
125498,2022-08-29,115.7128
125498,2022-08-30,115.7217
125498,2022-08-31,114.9851
125498,2022-09-01,115.5195
125498,2022-09-02,114.4831
125498,2022-09-05,113.1625
125498,2022-09-06,110.4745
125498,2022-09-07,112.1776
125498,2022-09-08,111.7175
125498,2022-09-09,112.0033
125498,2022-09-12,112.0759
125498,2022-09-13,110.7278
125498,2022-09-14,109.1453
125498,2022-09-15,107.9127
125498,2022-09-16,107.0548
125498,2022-09-19,107.5982
125498,2022-09-20,106.6502
125498,2022-09-21,108.9765
125498,2022-09-22,110.399
125498,2022-09-23,111.5475
