investor_id,first_sip_date,last_sip_date,total_sip_transactions,total_sip_amount_inr,max_sip_gap_days,average_sip_gap_days,continuity_status,state,city,city_tier,age_group,gender,annual_income_lakh,kyc_status
INV003710,2024-01-31,2025-02-27,6,86512,118.0,78.6,At Risk,Rajasthan,Udaipur,B30,26-35,Male,19.6,Verified
INV003711,2024-01-28,2025-01-23,6,87930,145.0,72.2,At Risk,Telangana,Hyderabad,T30,36-45,Female,13.1,Verified
INV003712,2024-04-07,2025-05-10,6,64551,163.0,79.6,At Risk,Maharashtra,Pune,T30,46-55,Male,82.6,Verified
INV003713,2024-01-08,2025-05-11,7,123416,161.0,81.5,At Risk,West Bengal,Kolkata,T30,36-45,Female,29.9,Verified
INV003714,2024-07-13,2024-07-13,1,48154,0.0,0.0,Continuous,Punjab,Chandigarh,T30,46-55,Female,52.9,Pending
INV003716,2024-01-28,2025-01-11,5,53378,225.0,87.25,At Risk,Uttar Pradesh,Kanpur,B30,36-45,Male,37.7,Verified
INV003717,2024-04-03,2025-04-30,3,61578,291.0,196.0,At Risk,Tamil Nadu,Coimbatore,B30,26-35,Female,20.8,Verified
INV003718,2024-02-20,2025-05-22,6,81262,284.0,91.4,At Risk,Telangana,Hyderabad,T30,46-55,Male,65.3,Verified
INV003719,2024-05-30,2024-10-19,3,17180,108.0,71.0,At Risk,Uttar Pradesh,Kanpur,B30,26-35,Female,8.3,Verified
INV003720,2024-03-09,2025-03-17,6,23110,116.0,74.6,At Risk,Madhya Pradesh,Bhopal,B30,36-45,Female,49.4,Verified
INV003721,2024-02-21,2025-02-15,2,5075,360.0,360.0,At Risk,Karnataka,Mysore,B30,26-35,Male,19.5,Verified
INV003722,2024-05-21,2025-03-21,7,192710,135.0,50.67,At Risk,Maharashtra,Nashik,B30,36-45,Female,50.8,Verified
INV003723,2024-02-23,2024-12-28,6,39630,124.0,61.8,At Risk,Tamil Nadu,Chennai,T30,26-35,Female,10.9,Verified
INV003724,2024-01-30,2025-03-13,7,80168,169.0,68.0,At Risk,Punjab,Amritsar,B30,56+,Male,52.5,Verified
INV003725,2024-02-18,2025-04-21,3,52104,339.0,214.0,At Risk,Gujarat,Ahmedabad,T30,26-35,Female,8.4,Verified
INV003726,2024-04-08,2025-01-14,4,32711,144.0,93.67,At Risk,Tamil Nadu,Coimbatore,B30,26-35,Male,24.1,Verified
INV003727,2024-03-17,2025-04-07,2,15847,386.0,386.0,At Risk,Gujarat,Surat,T30,18-25,Female,7.2,Pending
INV003728,2024-08-07,2024-08-11,2,67282,4.0,4.0,Continuous,West Bengal,Kolkata,T30,26-35,Male,16.2,Verified
INV003729,2025-03-24,2025-03-24,1,40906,0.0,0.0,Continuous,Gujarat,Surat,T30,26-35,Male,21.3,Verified
INV003730,2024-06-07,2025-01-16,2,29165,223.0,223.0,At Risk,Madhya Pradesh,Bhopal,B30,26-35,Male,23.1,Verified
INV003731,2024-02-11,2025-04-09,4,69476,268.0,141.0,At Risk,Tamil Nadu,Coimbatore,B30,26-35,Female,9.9,Verified
INV003732,2024-01-15,2025-02-23,5,115692,211.0,101.25,At Risk,West Bengal,Kolkata,T30,36-45,Male,56.1,Verified
INV003733,2024-01-12,2025-03-31,6,14893,174.0,88.8,At Risk,Telangana,Hyderabad,T30,26-35,Male,12.6,Verified
INV003734,2024-02-19,2025-04-07,8,69855,290.0,59.0,At Risk,Tamil Nadu,Coimbatore,B30,56+,Male,70.3,Verified
INV003735,2024-03-29,2025-02-13,8,88089,104.0,45.86,At Risk,Gujarat,Ahmedabad,T30,36-45,Female,13.9,Verified
INV003736,2024-01-11,2025-04-18,7,58959,120.0,77.17,At Risk,Karnataka,Mysore,B30,18-25,Male,4.9,Verified
INV003737,2024-01-27,2025-03-17,5,63460,249.0,103.75,At Risk,Punjab,Chandigarh,T30,18-25,Male,4.4,Verified
INV003738,2024-08-25,2025-05-05,6,21307,117.0,50.6,At Risk,Delhi,Noida,T30,26-35,Male,19.0,Verified
INV003739,2024-06-05,2024-10-16,4,68035,51.0,44.33,At Risk,Gujarat,Surat,T30,46-55,Female,81.0,Verified
INV003740,2024-04-05,2025-02-10,7,122048,172.0,51.83,At Risk,Karnataka,Bangalore,T30,56+,Female,16.2,Verified
INV003741,2024-01-18,2025-02-27,7,55275,159.0,67.67,At Risk,Madhya Pradesh,Bhopal,B30,36-45,Male,30.3,Verified
INV003742,2024-01-11,2024-06-09,2,26453,150.0,150.0,At Risk,Tamil Nadu,Chennai,T30,56+,Female,53.9,Verified
INV003743,2024-04-07,2024-11-22,4,15138,121.0,76.33,At Risk,West Bengal,Kolkata,T30,46-55,Male,79.9,Verified
INV003744,2024-03-13,2025-05-21,6,23676,187.0,86.8,At Risk,Karnataka,Mysore,B30,18-25,Female,4.1,Verified
INV003745,2024-04-07,2025-03-24,6,26414,183.0,70.2,At Risk,West Bengal,Kolkata,T30,36-45,Male,17.8,Verified
INV003747,2024-05-07,2025-05-22,5,79033,189.0,95.0,At Risk,Madhya Pradesh,Indore,T30,26-35,Female,21.7,Verified
INV003748,2024-02-05,2025-03-04,8,41447,182.0,56.14,At Risk,Madhya Pradesh,Indore,T30,46-55,Male,66.4,Verified
INV003749,2024-06-22,2024-10-21,3,34983,118.0,60.5,At Risk,Delhi,New Delhi,T30,36-45,Female,25.6,Verified
INV003750,2024-02-12,2025-05-11,5,27502,370.0,113.5,At Risk,Uttar Pradesh,Kanpur,B30,26-35,Female,23.6,Verified
INV003751,2024-02-21,2025-03-28,5,52920,232.0,100.25,At Risk,Delhi,New Delhi,T30,26-35,Male,14.1,Verified
INV003752,2024-06-17,2024-11-09,2,3162,145.0,145.0,At Risk,Uttar Pradesh,Lucknow,T30,46-55,Male,24.4,Verified
INV003753,2024-11-18,2025-04-01,2,17810,134.0,134.0,At Risk,Punjab,Chandigarh,T30,36-45,Male,57.4,Verified
INV003755,2024-01-22,2024-11-05,4,66729,154.0,96.0,At Risk,Punjab,Chandigarh,T30,46-55,Male,42.7,Verified
INV003756,2024-02-13,2025-04-03,4,34961,210.0,138.33,At Risk,Telangana,Hyderabad,T30,26-35,Male,6.9,Verified
INV003757,2024-01-17,2025-05-22,7,54152,156.0,81.83,At Risk,Uttar Pradesh,Agra,B30,18-25,Male,3.7,Verified
INV003758,2024-05-15,2025-03-01,4,86689,112.0,96.67,At Risk,Maharashtra,Pune,T30,26-35,Female,11.2,Verified
INV003759,2024-03-21,2024-03-21,1,3422,0.0,0.0,Continuous,Haryana,Gurugram,T30,26-35,Male,6.1,Pending
INV003760,2024-10-21,2025-05-09,2,7216,200.0,200.0,At Risk,Uttar Pradesh,Lucknow,T30,26-35,Male,15.4,Verified
INV003761,2024-04-02,2025-03-31,8,29681,150.0,51.86,At Risk,Karnataka,Mysore,B30,46-55,Male,61.2,Verified
INV003762,2024-05-03,2025-01-08,4,51557,191.0,83.33,At Risk,Telangana,Hyderabad,T30,36-45,Male,39.4,Verified
INV003763,2024-05-31,2024-11-15,2,15025,168.0,168.0,At Risk,Haryana,Faridabad,B30,26-35,Female,19.1,Verified
INV003764,2024-08-24,2024-08-24,1,57123,0.0,0.0,Continuous,Tamil Nadu,Coimbatore,B30,46-55,Female,16.0,Verified
INV003765,2024-02-05,2025-05-21,5,51693,192.0,117.75,At Risk,Uttar Pradesh,Kanpur,B30,26-35,Male,11.1,Verified
INV003766,2024-02-21,2025-05-23,8,94475,192.0,65.29,At Risk,West Bengal,Kolkata,T30,36-45,Male,52.3,Verified
INV003767,2024-01-19,2025-02-02,9,129327,125.0,47.5,At Risk,Madhya Pradesh,Bhopal,B30,36-45,Female,13.6,Verified
INV003768,2024-06-28,2025-05-17,2,11363,323.0,323.0,At Risk,Telangana,Hyderabad,T30,18-25,Male,4.9,Verified
INV003769,2025-04-03,2025-05-01,4,27645,17.0,9.33,Continuous,Gujarat,Ahmedabad,T30,46-55,Female,74.8,Verified
INV003770,2025-05-19,2025-05-19,1,41306,0.0,0.0,Continuous,Gujarat,Surat,T30,46-55,Male,77.8,Verified
INV003771,2024-01-12,2025-04-13,10,111757,130.0,50.78,At Risk,Telangana,Hyderabad,T30,46-55,Male,47.6,Verified
INV003772,2024-03-19,2024-12-20,9,28922,72.0,34.5,At Risk,Punjab,Amritsar,B30,18-25,Female,6.8,Pending
INV003773,2024-05-12,2024-12-10,3,33338,122.0,106.0,At Risk,West Bengal,Kolkata,T30,46-55,Female,53.9,Verified
INV003774,2024-06-13,2024-06-13,1,8153,0.0,0.0,Continuous,Madhya Pradesh,Indore,T30,26-35,Male,17.5,Verified
INV003775,2024-04-28,2025-05-03,6,112218,151.0,74.0,At Risk,Maharashtra,Mumbai,T30,56+,Male,12.8,Verified
INV003776,2024-01-20,2024-01-20,1,17316,0.0,0.0,Continuous,Punjab,Amritsar,B30,26-35,Male,22.7,Verified
INV003777,2024-05-29,2024-05-29,1,12031,0.0,0.0,Continuous,Telangana,Hyderabad,T30,46-55,Male,94.5,Verified
INV003778,2024-05-14,2025-05-10,5,23001,156.0,90.25,At Risk,Tamil Nadu,Chennai,T30,36-45,Male,59.4,Verified
INV003779,2024-03-30,2025-04-16,6,17001,160.0,76.4,At Risk,Delhi,New Delhi,T30,26-35,Male,21.9,Verified
INV003780,2024-02-01,2025-03-09,8,76001,135.0,57.43,At Risk,Haryana,Faridabad,B30,26-35,Male,10.1,Verified
INV003781,2024-02-07,2025-03-02,7,47391,199.0,64.83,At Risk,Tamil Nadu,Coimbatore,B30,26-35,Male,15.8,Verified
INV003782,2024-04-15,2025-04-02,5,36189,192.0,88.0,At Risk,Tamil Nadu,Chennai,T30,36-45,Male,44.5,Verified
INV003783,2024-06-04,2025-01-05,5,66227,73.0,53.75,At Risk,Madhya Pradesh,Indore,T30,18-25,Male,3.5,Verified
INV003784,2024-02-23,2024-02-23,1,2061,0.0,0.0,Continuous,Telangana,Hyderabad,T30,56+,Female,8.2,Verified
INV003785,2024-04-11,2025-04-17,6,113979,160.0,74.2,At Risk,Karnataka,Bangalore,T30,36-45,Male,28.2,Verified
INV003786,2024-06-16,2024-08-01,2,17076,46.0,46.0,At Risk,Rajasthan,Jaipur,T30,36-45,Male,55.0,Verified
INV003787,2024-01-09,2025-05-29,9,87076,178.0,63.25,At Risk,Karnataka,Mysore,B30,46-55,Male,29.3,Verified
INV003788,2024-09-04,2025-05-09,3,11568,145.0,123.5,At Risk,Tamil Nadu,Chennai,T30,18-25,Male,3.1,Verified
INV003789,2024-03-23,2025-03-07,3,7774,328.0,174.5,At Risk,Rajasthan,Udaipur,B30,36-45,Male,29.9,Verified
INV003791,2024-10-01,2025-05-07,5,33971,140.0,54.5,At Risk,Tamil Nadu,Coimbatore,B30,46-55,Male,77.4,Verified
INV003792,2024-06-25,2025-01-12,4,36173,98.0,67.0,At Risk,Maharashtra,Pune,T30,46-55,Male,17.9,Verified
INV003793,2024-02-03,2025-04-12,7,134386,203.0,72.33,At Risk,Delhi,New Delhi,T30,46-55,Male,94.3,Verified
INV003794,2024-05-21,2025-01-12,2,5759,236.0,236.0,At Risk,Gujarat,Ahmedabad,T30,26-35,Male,22.1,Verified
INV003795,2024-01-05,2025-02-14,7,58273,122.0,67.67,At Risk,West Bengal,Kolkata,T30,18-25,Male,7.6,Verified
INV003796,2024-10-29,2024-10-29,1,17525,0.0,0.0,Continuous,Delhi,Noida,T30,26-35,Male,19.1,Verified
INV003797,2024-05-18,2024-08-31,3,80801,74.0,52.5,At Risk,Madhya Pradesh,Indore,T30,26-35,Male,6.6,Verified
INV003798,2024-01-18,2024-07-07,5,80410,105.0,42.75,At Risk,Karnataka,Bangalore,T30,36-45,Male,53.9,Verified
INV003799,2024-06-04,2025-04-17,5,53692,133.0,79.25,At Risk,Punjab,Amritsar,B30,18-25,Male,5.6,Verified
INV003800,2024-04-26,2025-05-13,3,44229,330.0,191.0,At Risk,Madhya Pradesh,Bhopal,B30,26-35,Male,18.8,Verified
INV003801,2024-01-10,2025-01-02,4,16537,208.0,119.33,At Risk,Punjab,Chandigarh,T30,26-35,Male,17.8,Pending
INV003802,2024-11-25,2024-11-25,1,13397,0.0,0.0,Continuous,Punjab,Amritsar,B30,18-25,Female,5.5,Verified
INV003803,2024-06-28,2024-08-15,2,5538,48.0,48.0,At Risk,Rajasthan,Jaipur,T30,26-35,Male,10.8,Verified
INV003804,2024-11-28,2025-03-05,2,23624,97.0,97.0,At Risk,Karnataka,Bangalore,T30,46-55,Male,81.9,Verified
INV003805,2024-10-03,2025-04-06,2,13607,185.0,185.0,At Risk,Madhya Pradesh,Indore,T30,26-35,Female,17.0,Verified
INV003806,2024-02-29,2025-04-19,5,27101,337.0,103.75,At Risk,Karnataka,Bangalore,T30,26-35,Male,14.7,Verified
INV003807,2024-09-13,2024-09-13,1,2854,0.0,0.0,Continuous,Rajasthan,Udaipur,B30,46-55,Male,76.4,Verified
INV003808,2024-06-06,2024-08-12,3,7852,45.0,33.5,At Risk,Madhya Pradesh,Bhopal,B30,46-55,Female,62.5,Verified
INV003809,2024-03-29,2024-06-21,2,18382,84.0,84.0,At Risk,Tamil Nadu,Coimbatore,B30,36-45,Male,45.3,Verified
INV003810,2024-07-15,2025-03-25,2,33383,253.0,253.0,At Risk,Maharashtra,Nashik,B30,26-35,Male,24.7,Verified
INV003811,2024-01-14,2025-04-30,7,133025,141.0,78.67,At Risk,Gujarat,Surat,T30,46-55,Female,83.6,Verified
INV003812,2024-07-02,2025-05-03,7,52802,174.0,50.83,At Risk,Haryana,Faridabad,B30,18-25,Female,3.6,Pending
INV003813,2024-01-30,2025-03-16,6,64566,122.0,82.2,At Risk,Rajasthan,Udaipur,B30,36-45,Male,23.6,Pending
INV003814,2024-04-05,2024-09-16,2,9475,164.0,164.0,At Risk,Rajasthan,Udaipur,B30,36-45,Female,12.5,Verified
INV003815,2024-02-07,2025-04-17,7,67344,217.0,72.5,At Risk,Gujarat,Surat,T30,36-45,Male,38.7,Verified
INV003816,2025-05-13,2025-05-26,2,8812,13.0,13.0,Continuous,West Bengal,Kolkata,T30,26-35,Female,17.0,Verified
INV003817,2024-10-10,2025-02-06,2,15434,119.0,119.0,At Risk,Gujarat,Surat,T30,26-35,Male,9.0,Verified
INV003818,2024-09-15,2025-05-21,2,5179,248.0,248.0,At Risk,Gujarat,Surat,T30,36-45,Male,25.3,Verified
INV003819,2024-02-11,2024-09-05,4,48042,118.0,69.0,At Risk,Haryana,Gurugram,T30,26-35,Male,19.0,Verified
INV003820,2024-01-21,2025-03-18,3,30565,379.0,211.0,At Risk,Tamil Nadu,Chennai,T30,56+,Male,61.2,Verified
INV003821,2024-01-02,2024-09-21,4,67779,151.0,87.67,At Risk,Delhi,Noida,T30,18-25,Female,6.4,Pending
INV003822,2024-08-13,2025-04-01,4,41511,128.0,77.0,At Risk,Rajasthan,Jaipur,T30,26-35,Male,12.9,Verified
INV003823,2024-01-29,2024-11-11,5,37093,154.0,71.75,At Risk,Madhya Pradesh,Indore,T30,26-35,Male,10.5,Verified
INV003824,2024-03-14,2025-05-17,7,89175,196.0,71.5,At Risk,Telangana,Hyderabad,T30,26-35,Male,9.4,Verified
INV003825,2024-03-22,2025-05-02,6,81324,99.0,81.2,At Risk,Telangana,Hyderabad,T30,56+,Male,69.6,Verified
INV003826,2024-05-01,2024-05-01,1,441,0.0,0.0,Continuous,West Bengal,Kolkata,T30,18-25,Male,7.7,Verified
INV003827,2024-08-04,2024-08-04,1,10093,0.0,0.0,Continuous,Tamil Nadu,Chennai,T30,26-35,Male,12.1,Verified
INV003828,2024-02-25,2024-08-27,7,130613,109.0,30.67,At Risk,Karnataka,Bangalore,T30,18-25,Male,7.6,Verified
INV003829,2024-02-12,2025-04-24,10,46819,159.0,48.56,At Risk,Punjab,Amritsar,B30,36-45,Male,55.6,Verified
INV003830,2024-01-24,2025-01-15,6,138223,115.0,71.4,At Risk,Punjab,Amritsar,B30,26-35,Male,17.6,Verified
INV003831,2024-09-28,2024-09-28,1,3340,0.0,0.0,Continuous,Rajasthan,Jaipur,T30,56+,Male,21.2,Verified
INV003832,2024-03-06,2025-01-31,4,83979,187.0,110.33,At Risk,Karnataka,Mysore,B30,46-55,Male,34.4,Verified
INV003833,2024-06-05,2024-12-03,4,67494,121.0,60.33,At Risk,Delhi,New Delhi,T30,26-35,Male,11.7,Verified
INV003834,2024-05-09,2025-01-28,4,20146,123.0,88.0,At Risk,Madhya Pradesh,Bhopal,B30,36-45,Male,25.1,Verified
INV003835,2024-01-26,2024-09-03,4,53863,147.0,73.67,At Risk,Delhi,Noida,T30,36-45,Female,58.3,Verified
INV003836,2024-01-26,2024-12-18,5,17961,123.0,81.75,At Risk,Karnataka,Bangalore,T30,36-45,Male,12.4,Verified
INV003837,2024-02-18,2024-02-18,1,6510,0.0,0.0,Continuous,Punjab,Amritsar,B30,26-35,Female,15.2,Verified
INV003839,2024-08-13,2024-12-30,2,9224,139.0,139.0,At Risk,Gujarat,Surat,T30,26-35,Female,11.5,Pending
INV003840,2024-01-27,2024-06-04,3,60360,66.0,64.5,At Risk,Rajasthan,Jaipur,T30,36-45,Male,54.6,Verified
INV003842,2024-11-05,2024-11-05,1,3352,0.0,0.0,Continuous,Maharashtra,Pune,T30,36-45,Male,34.3,Verified
INV003844,2024-03-06,2025-04-21,7,80033,197.0,68.5,At Risk,Maharashtra,Nashik,B30,26-35,Female,15.9,Pending
INV003845,2024-04-28,2024-10-11,3,24501,132.0,83.0,At Risk,Gujarat,Surat,T30,26-35,Female,10.1,Verified
INV003846,2024-03-22,2025-05-09,5,21600,329.0,103.25,At Risk,Uttar Pradesh,Agra,B30,46-55,Female,44.2,Verified
INV003847,2024-05-31,2025-05-16,8,74501,66.0,50.0,At Risk,Telangana,Hyderabad,T30,26-35,Male,19.7,Verified
INV003848,2024-02-21,2024-12-06,4,19789,183.0,96.33,At Risk,Telangana,Hyderabad,T30,26-35,Male,24.0,Verified
INV003849,2024-03-18,2025-04-08,6,155813,146.0,77.2,At Risk,Karnataka,Mysore,B30,26-35,Male,7.6,Verified
INV003850,2025-05-30,2025-05-30,1,43811,0.0,0.0,Continuous,Tamil Nadu,Chennai,T30,56+,Female,73.1,Verified
INV003851,2024-06-02,2025-05-15,7,110621,121.0,57.83,At Risk,Karnataka,Bangalore,T30,46-55,Male,60.6,Verified
INV003852,2024-07-30,2025-04-29,2,8333,273.0,273.0,At Risk,Maharashtra,Mumbai,T30,56+,Male,12.2,Verified
INV003853,2024-02-12,2025-05-15,5,56184,391.0,114.5,At Risk,Tamil Nadu,Coimbatore,B30,26-35,Male,16.1,Verified
INV003854,2024-07-28,2025-02-03,3,25768,185.0,95.0,At Risk,Maharashtra,Pune,T30,26-35,Male,16.5,Verified
INV003855,2024-09-09,2025-01-15,3,29760,66.0,64.0,At Risk,Haryana,Faridabad,B30,56+,Male,58.1,Verified
INV003856,2024-05-23,2024-12-14,4,24204,156.0,68.33,At Risk,Madhya Pradesh,Indore,T30,36-45,Male,46.7,Verified
INV003857,2025-05-10,2025-05-10,1,1038,0.0,0.0,Continuous,Madhya Pradesh,Indore,T30,18-25,Male,3.8,Verified
INV003858,2024-06-20,2025-05-28,4,70793,209.0,114.0,At Risk,Rajasthan,Jaipur,T30,36-45,Male,21.6,Verified
INV003859,2024-04-04,2024-09-10,3,16710,100.0,79.5,At Risk,Karnataka,Bangalore,T30,36-45,Male,28.5,Pending
INV003860,2024-09-23,2025-05-11,6,134277,72.0,46.0,At Risk,Punjab,Chandigarh,T30,26-35,Male,20.4,Verified
INV003862,2024-02-25,2025-02-20,7,64749,184.0,60.17,At Risk,Madhya Pradesh,Indore,T30,26-35,Male,17.0,Verified
INV003863,2024-01-10,2025-04-25,2,6928,471.0,471.0,At Risk,Gujarat,Surat,T30,36-45,Male,13.9,Verified
INV003864,2024-03-03,2025-02-20,3,44075,197.0,177.0,At Risk,Gujarat,Ahmedabad,T30,36-45,Female,49.8,Verified
INV003865,2024-01-02,2025-05-27,7,47194,235.0,85.17,At Risk,Gujarat,Ahmedabad,T30,18-25,Female,3.3,Verified
INV003866,2024-08-13,2024-08-13,1,10203,0.0,0.0,Continuous,Rajasthan,Udaipur,B30,46-55,Female,92.0,Verified
INV003867,2024-03-07,2024-08-10,2,25420,156.0,156.0,At Risk,Punjab,Amritsar,B30,18-25,Male,4.4,Verified
INV003868,2024-02-26,2025-05-09,6,104999,264.0,87.6,At Risk,Gujarat,Surat,T30,36-45,Male,25.8,Verified
INV003869,2024-01-18,2025-03-30,4,18928,210.0,145.67,At Risk,Maharashtra,Mumbai,T30,18-25,Male,5.0,Verified
INV003871,2025-02-21,2025-02-21,1,20219,0.0,0.0,Continuous,Uttar Pradesh,Agra,B30,18-25,Male,7.6,Verified
INV003872,2024-05-15,2025-05-13,9,147109,85.0,45.38,At Risk,Uttar Pradesh,Kanpur,B30,26-35,Male,20.1,Pending
INV003873,2024-03-31,2025-05-04,3,65491,215.0,199.5,At Risk,Telangana,Hyderabad,T30,36-45,Female,37.2,Verified
INV003874,2024-03-19,2024-06-27,5,37441,30.0,25.0,Continuous,Punjab,Amritsar,B30,26-35,Female,16.5,Verified
INV003875,2024-12-04,2024-12-04,1,1064,0.0,0.0,Continuous,Maharashtra,Nashik,B30,26-35,Male,10.1,Verified
INV003876,2024-03-08,2025-03-31,6,105794,160.0,77.6,At Risk,Rajasthan,Udaipur,B30,18-25,Male,5.6,Verified
INV003877,2024-08-28,2025-05-04,4,67191,207.0,83.0,At Risk,Rajasthan,Udaipur,B30,36-45,Female,25.4,Verified
INV003878,2024-02-15,2024-08-06,5,50637,108.0,43.25,At Risk,Haryana,Gurugram,T30,56+,Male,27.9,Pending
INV003879,2024-08-01,2025-04-01,2,61493,243.0,243.0,At Risk,West Bengal,Kolkata,T30,26-35,Male,13.6,Verified
INV003880,2024-02-03,2025-05-28,8,52016,193.0,68.57,At Risk,Gujarat,Surat,T30,26-35,Male,9.6,Verified
INV003881,2024-04-27,2024-04-27,1,2997,0.0,0.0,Continuous,Gujarat,Surat,T30,36-45,Female,23.0,Verified
INV003882,2024-03-05,2025-04-25,4,15209,332.0,138.67,At Risk,Maharashtra,Nashik,B30,36-45,Male,51.6,Verified
INV003883,2024-10-21,2025-05-06,5,108884,102.0,49.25,At Risk,West Bengal,Kolkata,T30,26-35,Male,6.7,Verified
INV003884,2024-08-08,2024-10-16,4,60743,33.0,23.0,Continuous,Rajasthan,Udaipur,B30,18-25,Male,6.6,Verified
INV003885,2024-06-06,2025-05-30,6,81864,281.0,71.6,At Risk,West Bengal,Kolkata,T30,36-45,Male,52.3,Verified
INV003886,2024-09-14,2024-09-14,1,1915,0.0,0.0,Continuous,Punjab,Chandigarh,T30,26-35,Male,19.7,Verified
INV003887,2024-05-28,2025-05-11,3,21492,332.0,174.0,At Risk,Rajasthan,Udaipur,B30,56+,Female,54.1,Verified
INV003888,2024-02-05,2025-05-13,5,62304,141.0,115.75,At Risk,Telangana,Hyderabad,T30,56+,Female,8.6,Verified
INV003889,2024-02-03,2024-02-03,1,5595,0.0,0.0,Continuous,Rajasthan,Udaipur,B30,46-55,Male,42.6,Verified
INV003891,2024-02-24,2024-10-02,4,32595,94.0,73.67,At Risk,Telangana,Hyderabad,T30,26-35,Male,21.8,Verified
INV003892,2024-01-02,2025-05-13,10,134271,114.0,55.22,At Risk,Punjab,Amritsar,B30,46-55,Male,24.4,Verified
INV003893,2024-05-31,2025-04-04,2,17387,308.0,308.0,At Risk,Karnataka,Bangalore,T30,46-55,Male,78.5,Verified
INV003894,2024-09-02,2025-02-11,2,2588,162.0,162.0,At Risk,Tamil Nadu,Coimbatore,B30,26-35,Male,14.9,Verified
INV003895,2024-02-03,2024-02-03,1,11482,0.0,0.0,Continuous,Maharashtra,Nashik,B30,26-35,Male,14.2,Verified
INV003896,2024-02-12,2025-03-28,6,42369,255.0,82.0,At Risk,Haryana,Faridabad,B30,56+,Female,14.3,Verified
INV003897,2024-04-09,2025-04-02,6,83553,144.0,71.6,At Risk,Tamil Nadu,Coimbatore,B30,26-35,Male,24.0,Verified
INV003898,2024-04-07,2025-04-28,2,53589,386.0,386.0,At Risk,Madhya Pradesh,Indore,T30,26-35,Male,6.2,Verified
INV003899,2024-02-26,2025-04-13,5,72974,262.0,103.0,At Risk,Haryana,Gurugram,T30,36-45,Female,21.3,Verified
INV003900,2025-01-02,2025-04-04,2,4863,92.0,92.0,At Risk,Gujarat,Ahmedabad,T30,36-45,Male,27.7,Verified
INV003901,2024-03-17,2025-03-14,5,65534,228.0,90.5,At Risk,Delhi,Gurugram,T30,46-55,Male,45.4,Verified
INV003902,2024-04-26,2025-05-09,5,71769,186.0,94.5,At Risk,Karnataka,Mysore,B30,26-35,Male,23.1,Verified
INV003903,2024-02-07,2025-01-24,8,70037,130.0,50.29,At Risk,Karnataka,Mysore,B30,18-25,Female,6.6,Verified
INV003904,2024-03-09,2024-09-13,3,12274,162.0,94.0,At Risk,Karnataka,Bangalore,T30,46-55,Male,67.6,Verified
INV003905,2024-04-28,2025-05-08,7,70428,103.0,62.5,At Risk,Maharashtra,Mumbai,T30,26-35,Male,24.3,Verified
INV003906,2024-01-13,2025-05-23,10,110358,115.0,55.11,At Risk,Haryana,Faridabad,B30,36-45,Male,39.7,Verified
INV003907,2024-06-07,2025-01-09,5,31102,98.0,54.0,At Risk,Gujarat,Surat,T30,46-55,Male,62.6,Pending
INV003908,2024-12-20,2025-04-16,4,7502,91.0,39.0,At Risk,Tamil Nadu,Coimbatore,B30,26-35,Female,13.8,Verified
INV003909,2024-01-19,2024-10-08,3,33133,147.0,131.5,At Risk,Haryana,Gurugram,T30,46-55,Male,29.1,Verified
INV003910,2024-03-02,2024-07-25,4,45484,80.0,48.33,At Risk,Maharashtra,Pune,T30,26-35,Male,8.8,Verified
INV003911,2024-01-31,2025-04-27,5,29698,244.0,113.0,At Risk,Telangana,Hyderabad,T30,36-45,Male,21.5,Verified
INV003912,2024-01-15,2024-12-23,6,11911,195.0,68.6,At Risk,West Bengal,Kolkata,T30,26-35,Male,8.5,Pending
INV003913,2024-02-09,2025-04-14,8,52158,136.0,61.43,At Risk,Telangana,Hyderabad,T30,36-45,Male,51.7,Verified
INV003914,2024-07-12,2024-07-12,1,59970,0.0,0.0,Continuous,Karnataka,Bangalore,T30,26-35,Male,8.9,Verified
INV003915,2024-11-21,2024-11-21,1,913,0.0,0.0,Continuous,Delhi,Noida,T30,26-35,Female,19.7,Verified
INV003916,2024-03-08,2025-02-07,6,84860,114.0,67.2,At Risk,Karnataka,Mysore,B30,26-35,Male,23.6,Verified
INV003917,2024-03-11,2024-12-30,2,5765,294.0,294.0,At Risk,Haryana,Faridabad,B30,26-35,Male,16.0,Verified
INV003918,2024-03-13,2025-05-22,5,24344,179.0,108.75,At Risk,Madhya Pradesh,Indore,T30,56+,Male,51.2,Verified
INV003919,2024-07-02,2025-05-13,2,13699,315.0,315.0,At Risk,Uttar Pradesh,Lucknow,T30,18-25,Male,3.4,Verified
INV003920,2024-01-17,2025-04-29,8,110581,132.0,66.86,At Risk,Punjab,Chandigarh,T30,26-35,Male,20.3,Verified
INV003921,2024-02-07,2024-05-07,2,3225,90.0,90.0,At Risk,Madhya Pradesh,Bhopal,B30,46-55,Male,87.4,Verified
INV003923,2025-03-11,2025-03-11,1,23867,0.0,0.0,Continuous,Delhi,Noida,T30,26-35,Female,6.7,Verified
INV003924,2024-09-06,2025-04-25,2,53873,231.0,231.0,At Risk,Telangana,Hyderabad,T30,26-35,Male,20.1,Verified
INV003925,2024-01-29,2025-03-14,5,29049,236.0,102.5,At Risk,Punjab,Amritsar,B30,26-35,Female,14.2,Pending
INV003926,2024-01-02,2025-04-24,4,29808,214.0,159.33,At Risk,West Bengal,Kolkata,T30,46-55,Male,92.8,Verified
